_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.extra_data,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.previous_output,_source.previous_log,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder,_source.data.uid,_source.data.srcip,_source.data.euid,_source.data.dstuser,_source.data.tty,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.srcport,_source.rule.frequency,_source.data.srcuser,_source.data.os.patch,_source.data.os.hostname,_source.data.os.major,_source.data.os.minor,_source.data.os.release,_source.data.os.codename,_source.data.os.sysname,_source.data.os.name,_source.data.os.version,_source.data.os.platform,_source.data.os.architecture,_source.data.operation_type,_source.data.type,_source.data.port.local_ip,_source.data.port.inode,_source.data.port.protocol,_source.data.port.process,_source.data.port.remote_ip,_source.data.port.rx_queue,_source.data.port.local_port,_source.data.port.remote_port,_source.data.port.tx_queue,_source.data.port.pid,_source.data.port.state,_source.data.process.ruser,_source.data.process.egroup,_source.data.process.pgrp,_source.data.process.session,_source.data.process.pid,_source.data.process.stime,_source.data.process.vm_size,_source.data.process.share,_source.data.process.state,_source.data.process.resident,_source.data.process.rgroup,_source.data.process.nlwp,_source.data.process.utime,_source.data.process.priority,_source.data.process.processor,_source.data.process.nice,_source.data.process.ppid,_source.data.process.args,_source.data.process.start_time,_source.data.process.sgroup,_source.data.process.size,_source.data.process.suser,_source.data.process.euser,_source.data.process.fgroup,_source.data.process.name,_source.data.process.tgid,_source.data.process.tty,_source.data.process.cmd,_source.data.service.service_state,_source.data.service.file_path,_source.data.service.process_user_name,_source.data.service.service_address,_source.data.service.process_working_directory,_source.data.service.service_starts_on_not_empty_directory,_source.data.service.log_file_path,_source.data.service.service_id,_source.data.service.service_frequency,_source.data.service.process_group_name,_source.data.service.service_sub_state,_source.data.service.service_description,_source.data.service.service_object_path,_source.data.service.error_log_file_path,_source.data.service.process_args,_source.data.service.service_name,_source.data.service.process_executable,_source.data.service.service_enabled,_source.data.service.service_exit_code,_source.data.service.process_pid,_source.data.service.service_inetd_compatibility,_source.data.service.service_type,_source.data.service.service_starts_on_mount,_source.data.service.service_start_type,_source.data.service.service_starts_on_path_modified,_source.data.service.process_root_directory,_source.data.service.service_target_ephemeral_id,_source.data.service.service_win32_exit_code,_source.data.service.service_target_address,_source.data.service.service_restart,_source.data.hardware.ram_free,_source.data.hardware.cpu_name,_source.data.hardware.serial,_source.data.hardware.ram_usage,_source.data.hardware.ram_total,_source.data.hardware.cpu_cores,_source.data.hardware.cpu_mhz,_source.data.netinfo.iface.tx_packets,_source.data.netinfo.iface.rx_dropped,_source.data.netinfo.iface.type,_source.data.netinfo.iface.mac,_source.data.netinfo.iface.mtu,_source.data.netinfo.iface.rx_packets,_source.data.netinfo.iface.rx_errors,_source.data.netinfo.iface.tx_errors,_source.data.netinfo.iface.tx_dropped,_source.data.netinfo.iface.name,_source.data.netinfo.iface.rx_bytes,_source.data.netinfo.iface.state,_source.data.netinfo.iface.tx_bytes,_source.data.user.user_password_last_change,_source.data.user.user_auth_failed_count,_source.data.user.login_type,_source.data.user.user_name,_source.data.user.user_created,_source.data.user.user_password_warning_days_before_expiration,_source.data.user.user_roles,_source.data.user.user_uid_signed,_source.data.user.user_last_login,_source.data.user.user_group_id_signed,_source.data.user.user_password_max_days_between_changes,_source.data.user.user_uuid,_source.data.user.user_password_expiration_date,_source.data.user.user_type,_source.data.user.user_password_min_days_between_changes,_source.data.user.user_is_hidden,_source.data.user.user_password_hash_algorithm,_source.data.user.user_is_remote,_source.data.user.user_password_inactive_days,_source.data.user.host_ip,_source.data.user.user_home,_source.data.user.login_tty,_source.data.user.user_auth_failed_timestamp,_source.data.user.process_pid,_source.data.user.login_status,_source.data.user.user_shell,_source.data.user.user_id,_source.data.user.user_full_name,_source.data.user.user_password_status,_source.data.user.user_group_id,_source.data.user.user_groups,srcip,ts,text_lc,rule_id_num,dstuser,label_hc,is_weak,label_corr,corr_count_window,label,label_reason
wazuh-archives-4.x-2026.02.16,RXSoZ5wBcpuaqKv0ChRC,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,UBUNTU-VICTIM-01->any,1,false,3,"[""10.6.1"",""10.2.6""]","[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8""]",Wazuh agent started.,"[""ossec""]",503,"[""AU.6"",""AU.14"",""AU.5""]","[""10.1""]","[""IV_35.7.d""]",ossec,ossec,ossec: Agent started: 'UBUNTU-VICTIM-01->any'.,log,"Feb 16, 2026 @ 19:03:34.886",wazuh-agent,1771265014.0,"Feb 16, 2026 @ 19:03:34.886", , , , , ,"{""parent"":""ossec"",""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,wazuh agent started.,503.0, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,SnSoZ5wBcpuaqKv0ChS7,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,sca,"{""type"":""policies"",""policies"":[""cis_ubuntu24-04""]}",log,"Feb 16, 2026 @ 19:03:35.430",sca,1771265015.0,"Feb 16, 2026 @ 19:03:35.430", , , , , ,"{""name"":""sca""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,U3SoZ5wBcpuaqKv0ChS7,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,ossec,ossec: output: 'df -P': Filesystem     1024-blocks    Used Available Capacity Mounted on,log,"Feb 16, 2026 @ 19:03:39.374",df -P,1771265019.337,"Feb 16, 2026 @ 19:03:39.374", , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,VHSoZ5wBcpuaqKv0ChS7,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,ossec,ossec: output: 'df -P': tmpfs               253652    1032    252620       1% /run,log,"Feb 16, 2026 @ 19:03:39.375",df -P,1771265019.337,"Feb 16, 2026 @ 19:03:39.375", , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,WHSoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,ossec,ossec: output: 'df -P': tmpfs                 5120       0      5120       0% /run/lock,log,"Feb 16, 2026 @ 19:03:40.665",df -P,1771265020.337,"Feb 16, 2026 @ 19:03:40.665", , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,XnSoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,1,false,7,"[""10.2.7"",""10.6.1""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Listened ports status (netstat) changed (new port opened or closed).,"[""ossec""]",533,"[""AU.14"",""AU.6""]","[""10.1""]","[""IV_35.7.d""]", ,ossec,"ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* 1/init
tcp6 :::22 :::* 1/init
tcp 127.0.0.53:53 0.0.0.0:* 483/systemd-resolve
tcp 127.0.0.54:53 0.0.0.0:* 483/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 483/systemd-resolve
udp 127.0.0.54:53 0.0.0.0:* 483/systemd-resolve
udp 192.168.1.48:68 0.0.0.0:* 434/systemd-network
udp6 fe80::a00:27ff:feff:546 :::* 434/systemd-network",log,"Feb 16, 2026 @ 19:03:40.677",netstat listening ports,1771265020.587,"Feb 16, 2026 @ 19:03:40.677","Previous output:
ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* 1/init
tcp6 :::22 :::* 1/init
tcp 127.0.0.53:53 0.0.0.0:* 467/systemd-resolve
tcp 127.0.0.54:53 0.0.0.0:* 467/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 467/systemd-resolve
udp 127.0.0.54:53 0.0.0.0:* 467/systemd-resolve
udp 192.168.1.48:68 0.0.0.0:* 518/systemd-network
udp6 fe80::a00:27ff:feff:546 :::* 518/systemd-network","ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* 1/init
tcp6 :::22 :::* 1/init
tcp 127.0.0.53:53 0.0.0.0:* 467/systemd-resolve
tcp 127.0.0.54:53 0.0.0.0:* 467/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 467/systemd-resolve
udp 127.0.0.54:53 0.0.0.0:* 467/systemd-resolve
udp 192.168.1.48:68 0.0.0.0:* 518/systemd-network
udp6 fe80::a00:27ff:feff:546 :::* 518/systemd-network", , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,listened ports status (netstat) changed (new port opened or closed).,533.0, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,Y3SoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:50:46 ubuntu-victima systemd[1]: Started wazuh-agent.service - Wazuh agent.,log,"Feb 16, 2026 @ 19:03:40.685",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.685", , ,ubuntu-victima,systemd,Feb 16 17:50:46,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,ZXSoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , , ,Feb 16 17:50:46 ubuntu-victima env[850]: Completed.,log,"Feb 16, 2026 @ 19:03:40.686",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.686", , ,ubuntu-victima,env,Feb 16 17:50:46,{}, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,cHSoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:50:46 ubuntu-victima systemd[1]: Finished systemd-update-utmp-runlevel.service - Record Runlevel Change in UTMP.,log,"Feb 16, 2026 @ 19:03:40.712",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.712", , ,ubuntu-victima,systemd,Feb 16 17:50:46,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,cnSoZ5wBcpuaqKv0ChS8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:50:46 ubuntu-victima systemd[1]: Startup finished in 3.138s (kernel) + 7.002s (userspace) = 10.140s.,log,"Feb 16, 2026 @ 19:03:40.719",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.719", , ,ubuntu-victima,systemd,Feb 16 17:50:46,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,e3SoZ5wBcpuaqKv0ChTp,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:51:10 ubuntu-victima systemd[1]: systemd-timedated.service: Deactivated successfully.,log,"Feb 16, 2026 @ 19:03:40.735",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.735", , ,ubuntu-victima,systemd,Feb 16 17:51:10,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,fXSoZ5wBcpuaqKv0ChTp,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:51:15 ubuntu-victima systemd-resolved[483]: Clock change detected. Flushing caches.,log,"Feb 16, 2026 @ 19:03:40.741",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.741", , ,ubuntu-victima,systemd-resolved,Feb 16 17:51:15,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,gXSoZ5wBcpuaqKv0ChTp,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,systemd,Feb 16 17:51:15 ubuntu-victima systemd-timesyncd[497]: Initial clock synchronization to Mon 2026-02-16 17:51:15.382063 UTC.,log,"Feb 16, 2026 @ 19:03:40.759",journald,1771265020.587,"Feb 16, 2026 @ 19:03:40.759", , ,ubuntu-victima,systemd-timesyncd,Feb 16 17:51:15,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,g3SoZ5wBcpuaqKv0ChTp,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,1,false,4,"[""10.6.1""]","[""164.312.b""]","[""CC7.2"",""CC7.3""]",PAM misconfiguration.,"[""pam"",""syslog""]",5553,"[""AU.6""]","[""4.3""]","[""IV_35.7.d""]", , ,Feb 16 17:51:20 ubuntu-victima login[871]: PAM unable to dlopen(pam_lastlog.so): /usr/lib/security/pam_lastlog.so: cannot open shared object file: No such file or directory,log,"Feb 16, 2026 @ 19:03:40.764",journald,1771265020.1725,"Feb 16, 2026 @ 19:03:40.764", , ,ubuntu-victima,login,Feb 16 17:51:20,{}, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,pam misconfiguration.,5553.0, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,sXSoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,kernel,"Feb 16 17:55:00 ubuntu-victima kernel: workqueue: e1000_watchdog [e1000] hogged CPU for >10000us 16 times, consider switching to WQ_UNBOUND",log,"Feb 16, 2026 @ 19:03:40.815",journald,1771265020.1725,"Feb 16, 2026 @ 19:03:40.815", , ,ubuntu-victima,kernel,Feb 16 17:55:00,"{""name"":""kernel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,s3SoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,1,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]",5503,"[""AU.14"",""AC.7""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]", ,pam,Feb 16 17:55:46 ubuntu-victima sshd[1682]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 16, 2026 @ 19:03:40.857",journald,1771265020.1725,"Feb 16, 2026 @ 19:03:40.857", , ,ubuntu-victima,sshd,Feb 16 17:55:46,"{""name"":""pam""}",0,192.168.1.50,0,root,ssh,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,pam: user login failed.,5503.0,root,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,tHSoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , ,pam,pam,Feb 16 17:55:03 ubuntu-victima CRON[1672]: pam_unix(cron:session): session closed for user root,log,"Feb 16, 2026 @ 19:03:40.848",journald,1771265020.1725,"Feb 16, 2026 @ 19:03:40.848", , ,ubuntu-victima,CRON,Feb 16 17:55:03,"{""parent"":""pam"",""name"":""pam""}", , , ,root, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,root,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,t3SoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,sshd,Feb 16 17:55:46 ubuntu-victima sshd[1678]: Disconnected from authenticating user root 192.168.1.50 port 52332 [preauth],log,"Feb 16, 2026 @ 19:03:40.848",journald,1771265020.3208,"Feb 16, 2026 @ 19:03:40.848", , ,ubuntu-victima,sshd,Feb 16 17:55:46,"{""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,v3SoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,7,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 16 17:55:54 ubuntu-victima sshd[1684]: Failed password for root from 192.168.1.50 port 52370 ssh2,log,"Feb 16, 2026 @ 19:03:40.858",journald,1771265020.8923,"Feb 16, 2026 @ 19:03:40.858", , ,ubuntu-victima,sshd,Feb 16 17:55:54,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,root, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",52370, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,root,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,wnSoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , ,sshd,sshd,Feb 16 17:55:46 ubuntu-victima sshd[1678]: Received disconnect from 192.168.1.50 port 52332:11: Bye Bye [preauth],log,"Feb 16, 2026 @ 19:03:40.848",journald,1771265020.8923,"Feb 16, 2026 @ 19:03:40.848", , ,ubuntu-victima,sshd,Feb 16 17:55:46,"{""parent"":""sshd"",""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,zXSoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,1,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]",5758, ,"[""7.1""]", ,sshd,sshd,Feb 16 17:56:04 ubuntu-victima sshd[1684]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 52370 ssh2 [preauth],log,"Feb 16, 2026 @ 19:03:41.068",journald,1771265021.10369,"Feb 16, 2026 @ 19:03:41.068", , ,ubuntu-victima,sshd,Feb 16 17:56:04,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,root, ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",52370, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,maximum authentication attempts exceeded.,5758.0,root,1,False,0,,1,hc_rule_id(5758)
wazuh-archives-4.x-2026.02.16,z3SoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,1,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]",2501,"[""AU.14"",""AC.7""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]", ,sshd,Feb 16 17:56:04 ubuntu-victima sshd[1684]: Disconnecting authenticating user root 192.168.1.50 port 52370: Too many authentication failures [preauth],log,"Feb 16, 2026 @ 19:03:41.068",journald,1771265021.10369,"Feb 16, 2026 @ 19:03:41.068", , ,ubuntu-victima,sshd,Feb 16 17:56:04,"{""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,syslog: user authentication failure.,2501.0, ,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.16,0HSoZ5wBcpuaqKv0CxQj,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,2,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 16 17:56:03 ubuntu-victima sshd[1681]: Failed password for root from 192.168.1.50 port 52340 ssh2,log,"Feb 16, 2026 @ 19:03:41.068",journald,1771265021.10369,"Feb 16, 2026 @ 19:03:41.068", , ,ubuntu-victima,sshd,Feb 16 17:56:03,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,root, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",52340, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,root,0,True,0,,0,benign_or_unconfirmed
