_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.decoder.parent,_source.data.srcuser,_source.data.srcip,_source.data.srcport,_source.data.uid,_source.data.dstuser,_source.decoder,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.data.process.ruser,_source.data.process.egroup,_source.data.process.pgrp,_source.data.process.session,_source.data.process.pid,_source.data.process.stime,_source.data.process.vm_size,_source.data.process.share,_source.data.process.state,_source.data.process.resident,_source.data.process.rgroup,_source.data.process.nlwp,_source.data.process.utime,_source.data.process.priority,_source.data.process.processor,_source.data.process.nice,_source.data.process.ppid,_source.data.process.start_time,_source.data.process.sgroup,_source.data.process.size,_source.data.process.suser,_source.data.process.euser,_source.data.process.fgroup,_source.data.process.name,_source.data.process.tgid,_source.data.process.tty,_source.data.operation_type,_source.data.type,_source.data.process.cmd,_source.data.process.args,_source.data.user.user_password_last_change,_source.data.user.user_auth_failed_count,_source.data.user.login_type,_source.data.user.user_name,_source.data.user.user_created,_source.data.user.user_password_warning_days_before_expiration,_source.data.user.user_roles,_source.data.user.user_uid_signed,_source.data.user.user_last_login,_source.data.user.user_group_id_signed,_source.data.user.user_password_max_days_between_changes,_source.data.user.user_uuid,_source.data.user.user_password_expiration_date,_source.data.user.user_type,_source.data.user.user_password_min_days_between_changes,_source.data.user.user_is_hidden,_source.data.user.user_password_hash_algorithm,_source.data.user.user_is_remote,_source.data.user.user_password_inactive_days,_source.data.user.host_ip,_source.data.user.user_home,_source.data.user.login_tty,_source.data.user.user_auth_failed_timestamp,_source.data.user.process_pid,_source.data.user.login_status,_source.data.user.user_shell,_source.data.user.user_id,_source.data.user.user_full_name,_source.data.user.user_password_status,_source.data.user.user_group_id,_source.data.user.user_groups,_source.data.hardware.ram_free,_source.data.hardware.cpu_name,_source.data.hardware.serial,_source.data.hardware.ram_usage,_source.data.hardware.ram_total,_source.data.hardware.cpu_cores,_source.data.hardware.cpu_mhz,_source.data.os.patch,_source.data.os.hostname,_source.data.os.major,_source.data.os.minor,_source.data.os.release,_source.data.os.codename,_source.data.os.sysname,_source.data.os.name,_source.data.os.version,_source.data.os.platform,_source.data.os.architecture,_source.data.vulnerability.severity,_source.data.vulnerability.package.condition,_source.data.vulnerability.package.name,_source.data.vulnerability.package.source,_source.data.vulnerability.package.version,_source.data.vulnerability.package.architecture,_source.data.vulnerability.assigner,_source.data.vulnerability.published,_source.data.vulnerability.classification,_source.data.vulnerability.title,_source.data.vulnerability.type,_source.data.vulnerability.rationale,_source.data.vulnerability.reference,_source.data.vulnerability.score.version,_source.data.vulnerability.score.base,_source.data.vulnerability.cve,_source.data.vulnerability.scanner.reference,_source.data.vulnerability.enumeration,_source.data.vulnerability.cvss.cvss3.base_score,_source.data.vulnerability.cvss.cvss3.vector.user_interaction,_source.data.vulnerability.cvss.cvss3.vector.integrity_impact,_source.data.vulnerability.cvss.cvss3.vector.scope,_source.data.vulnerability.cvss.cvss3.vector.availability,_source.data.vulnerability.cvss.cvss3.vector.confidentiality_impact,_source.data.vulnerability.cvss.cvss3.vector.attack_vector,_source.data.vulnerability.cvss.cvss3.vector.privileges_required,_source.data.vulnerability.updated,_source.data.vulnerability.status,_source.data.program.install_time,_source.data.program.format,_source.data.program.description,_source.data.program.section,_source.data.program.source,_source.data.program.priority,_source.data.program.version,_source.data.program.size,_source.data.program.vendor,_source.data.program.name,_source.data.program.multiarch,_source.data.program.location,_source.data.program.architecture,_source.data.service.service_state,_source.data.service.file_path,_source.data.service.service_address,_source.data.service.service_starts_on_not_empty_directory,_source.data.service.log_file_path,_source.data.service.service_id,_source.data.service.service_frequency,_source.data.service.process_group_name,_source.data.service.service_sub_state,_source.data.service.service_description,_source.data.service.service_object_path,_source.data.service.error_log_file_path,_source.data.service.process_args,_source.data.service.service_name,_source.data.service.process_executable,_source.data.service.service_enabled,_source.data.service.service_exit_code,_source.data.service.process_pid,_source.data.service.service_inetd_compatibility,_source.data.service.service_type,_source.data.service.service_starts_on_mount,_source.data.service.service_start_type,_source.data.service.service_starts_on_path_modified,_source.data.service.service_target_ephemeral_id,_source.data.service.service_win32_exit_code,_source.data.service.service_target_address,_source.data.service.service_restart,_source.data.service.process_working_directory,_source.data.service.process_root_directory,_source.data.service.process_user_name,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.previous_output,_source.previous_log,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.netinfo.iface.tx_packets,_source.data.netinfo.iface.rx_dropped,_source.data.netinfo.iface.type,_source.data.netinfo.iface.mac,_source.data.netinfo.iface.mtu,_source.data.netinfo.iface.rx_packets,_source.data.netinfo.iface.rx_errors,_source.data.netinfo.iface.tx_errors,_source.data.netinfo.iface.tx_dropped,_source.data.netinfo.iface.name,_source.data.netinfo.iface.rx_bytes,_source.data.netinfo.iface.state,_source.data.netinfo.iface.tx_bytes
wazuh-archives-4.x-2026.02.18,rKSQcJwBpB672RlWlCuz,1,1,ubuntu-victima,systemd-resolved,Feb 18 11:44:06,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 11:44:06 ubuntu-victima systemd-resolved[439]: Clock change detected. Flushing caches.,log,"Feb 18, 2026 @ 12:44:07.227",journald,1771415047.1204534,"Feb 18, 2026 @ 12:44:07.227", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,D6SQcJwBpB672RlW_iwf,1,1,ubuntu-victima,systemd-logind,Feb 18 11:44:34,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 11:44:34 ubuntu-victima systemd-logind[664]: New session 4 of user vboxuser.,log,"Feb 18, 2026 @ 12:44:34.707",journald,1771415074.1204929,"Feb 18, 2026 @ 12:44:34.707", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,PqSRcJwBpB672RlWPSwW,1,1,ubuntu-victima,sshd,Feb 18 11:44:49,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,sshd,Feb 18 11:44:49 ubuntu-victima sshd[2244]: Received disconnect from 192.168.1.50 port 33604:11: disconnected by user,log,"Feb 18, 2026 @ 12:44:50.659",journald,1771415090.1206830,"Feb 18, 2026 @ 12:44:50.659",sshd, , , , , ,"{""parent"":""sshd"",""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,P6SRcJwBpB672RlWPSwW,1,1,ubuntu-victima,sshd,Feb 18 11:44:49,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,sshd,Feb 18 11:44:49 ubuntu-victima sshd[2244]: Disconnected from user vboxuser 192.168.1.50 port 33604,log,"Feb 18, 2026 @ 12:44:50.659",journald,1771415090.1206830,"Feb 18, 2026 @ 12:44:50.659",sshd,vboxuser,192.168.1.50,33604, , ,"{""parent"":""sshd"",""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,QqSRcJwBpB672RlWPSwW,1,1,ubuntu-victima,systemd-logind,Feb 18 11:44:49,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 11:44:49 ubuntu-victima systemd-logind[664]: Session 4 logged out. Waiting for processes to exit.,log,"Feb 18, 2026 @ 12:44:50.668",journald,1771415090.1207217,"Feb 18, 2026 @ 12:44:50.668", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,caSRcJwBpB672RlWeCwK,1,1,ubuntu-victima,CRON,Feb 18 11:45:04,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,pam,Feb 18 11:45:04 ubuntu-victima CRON[2297]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),log,"Feb 18, 2026 @ 12:45:05.432",journald,1771415105.1209019,"Feb 18, 2026 @ 12:45:05.432",pam,root, , ,0,root,"{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,cqSRcJwBpB672RlWeCwK,1,1,ubuntu-victima,CRON,Feb 18 11:45:04,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server, ,Feb 18 11:45:04 ubuntu-victima CRON[2298]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1),log,"Feb 18, 2026 @ 12:45:05.479",journald,1771415105.1209019,"Feb 18, 2026 @ 12:45:05.479", , , , , , ,{}, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,c6SRcJwBpB672RlWeCwK,1,1,ubuntu-victima,CRON,Feb 18 11:45:04,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,pam,Feb 18 11:45:04 ubuntu-victima CRON[2297]: pam_unix(cron:session): session closed for user root,log,"Feb 18, 2026 @ 12:45:05.479",journald,1771415105.1209019,"Feb 18, 2026 @ 12:45:05.479",pam, , , , ,root,"{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,xqSVcJwBpB672RlWHi4S,1,1,ubuntu-victima,systemd,Feb 18 11:48:57,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 11:48:57 ubuntu-victima systemd[1]: Finished update-notifier-download.service - Download data for packages that failed at package install time.,log,"Feb 18, 2026 @ 12:48:59.681",journald,1771415339.1210768,"Feb 18, 2026 @ 12:48:59.681", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,MqSVcJwBpB672RlWnC8a,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,"ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* 1/init
tcp6 :::22 :::* 1/init
tcp 127.0.0.53:53 0.0.0.0:* 439/systemd-resolve
tcp 127.0.0.54:53 0.0.0.0:* 439/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 439/systemd-resolve
udp 127.0.0.54:53 0.0.0.0:* 439/systemd-resolve
udp 192.168.1.48:68 0.0.0.0:* 492/systemd-network
udp6 fe80::a00:27ff:feff:546 :::* 492/systemd-network",log,"Feb 18, 2026 @ 12:49:37.370",netstat listening ports,1771415377.1210768,"Feb 18, 2026 @ 12:49:37.370", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,d6SacJwBpB672RlWlDFD,1,1,ubuntu-victima,CRON,Feb 18 11:55:01,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,pam,Feb 18 11:55:01 ubuntu-victima CRON[2321]: pam_unix(cron:session): session closed for user root,log,"Feb 18, 2026 @ 12:55:01.514",journald,1771415701.1210768,"Feb 18, 2026 @ 12:55:01.514",pam, , , , ,root,"{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,k6SbcJwBpB672RlWHTHt,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': tmpfs                 5120       0      5120       0% /run/lock,log,"Feb 18, 2026 @ 12:55:37.701",df -P,1771415737.1210768,"Feb 18, 2026 @ 12:55:37.701", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,6KSgcJwBpB672RlWmTNd,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': Filesystem     1024-blocks    Used Available Capacity Mounted on,log,"Feb 18, 2026 @ 13:01:37.211",df -P,1771416097.1211202,"Feb 18, 2026 @ 13:01:37.211", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,6aSgcJwBpB672RlWmTNd,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': tmpfs               253652    1044    252608       1% /run,log,"Feb 18, 2026 @ 13:01:37.366",df -P,1771416097.1211202,"Feb 18, 2026 @ 13:01:37.366", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,7aSgcJwBpB672RlWmTNd,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,"ossec: output: 'netstat listening ports':
tcp 0.0.0.0:22 0.0.0.0:* 1/init
tcp6 :::22 :::* 1/init
tcp 127.0.0.53:53 0.0.0.0:* 439/systemd-resolve
tcp 127.0.0.54:53 0.0.0.0:* 439/systemd-resolve
udp 127.0.0.53:53 0.0.0.0:* 439/systemd-resolve
udp 127.0.0.54:53 0.0.0.0:* 439/systemd-resolve
udp 192.168.1.48:68 0.0.0.0:* 492/systemd-network
udp6 fe80::a00:27ff:feff:546 :::* 492/systemd-network",log,"Feb 18, 2026 @ 13:01:37.367",netstat listening ports,1771416097.1211202,"Feb 18, 2026 @ 13:01:37.367", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,76SgcJwBpB672RlWnTNP,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,"ossec: output: 'last -n 20':
vboxuser pts/0        192.168.1.50     Wed Feb 18 11:44 - 11:44  (00:00)
vboxuser pts/0        192.168.1.50     Wed Feb 18 11:43 - 11:44  (00:00)
reboot   system boot  6.8.0-100-generi Wed Feb 18 11:43   still running
reboot   system boot  6.8.0-100-generi Tue Feb 17 15:53   still running
reboot   system boot  6.8.0-100-generi Tue Feb 17 10:48   still running
reboot   system boot  6.8.0-100-generi Mon Feb 16 17:50   still running
reboot   system boot  6.8.0-100-generi Wed Feb 11 10:22   still running
vboxuser pts/0        192.168.1.36     Tue Feb 10 17:22 - crash  (16:59)
reboot   system boot  6.8.0-100-generi Tue Feb 10 17:19   still running
vboxuser pts/0        192.168.1.36     Mon Feb  9 16:22 - crash (1+00:56)
vboxuser pts/0        192.168.1.36     Mon Feb  9 16:18 - 16:22  (00:03)
reboot   system boot  6.8.0-100-generi Mon Feb  9 16:08   still running
reboot   system boot  6.8.0-100-generi Mon Feb  9 16:06 - 16:10  (00:03)
reboot   system boot  6.8.0-100-generi Mon Feb  9 16:05 - 16:10  (00:04)
reboot   system boot  6.8.0-100-generi Mon Feb  9 16:02 - 16:10  (00:08)
reboot   system boot  6.8.0-100-generi Mon Feb  9 16:01 - 16:10  (00:08)
reboot   system boot  6.8.0-100-generi Mon Feb  9 15:57 - 16:10  (00:12)
wtmp begins Mon Feb  9 15:57:40 2026",log,"Feb 18, 2026 @ 13:01:37.368",last -n 20,1771416097.1211202,"Feb 18, 2026 @ 13:01:37.368", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,mKSjcJwBpB672RlWuDZx,1,1,ubuntu-victima,CRON,Feb 18 12:05:01,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,pam,Feb 18 12:05:01 ubuntu-victima CRON[2353]: pam_unix(cron:session): session closed for user root,log,"Feb 18, 2026 @ 13:05:02.362",journald,1771416302.1230850,"Feb 18, 2026 @ 13:05:02.362",pam, , , , ,root,"{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,xKSmcJwBpB672RlWJzr6,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': Filesystem     1024-blocks    Used Available Capacity Mounted on,log,"Feb 18, 2026 @ 13:07:37.444",df -P,1771416457.1230850,"Feb 18, 2026 @ 13:07:37.444", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,xqSmcJwBpB672RlWJzr6,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': tmpfs                 5120       0      5120       0% /run/lock,log,"Feb 18, 2026 @ 13:07:37.508",df -P,1771416457.1230850,"Feb 18, 2026 @ 13:07:37.508", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,yKSmcJwBpB672RlWJzr6,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,ossec,ossec: output: 'df -P': tmpfs              1268244       0   1268244       0% /dev/shm,log,"Feb 18, 2026 @ 13:07:37.508",df -P,1771416457.1230850,"Feb 18, 2026 @ 13:07:37.508", , , , , , ,"{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,d6SocJwBpB672RlWejvy,1,1,ubuntu-victima,systemd,Feb 18 12:10:11,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 12:10:11 ubuntu-victima systemd[1]: Starting sysstat-collect.service - system activity accounting tool...,log,"Feb 18, 2026 @ 13:10:12.521",journald,1771416612.1233833,"Feb 18, 2026 @ 13:10:12.521", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,eaSocJwBpB672RlWejvy,1,1,ubuntu-victima,systemd,Feb 18 12:10:11,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,systemd,Feb 18 12:10:11 ubuntu-victima systemd[1]: Finished sysstat-collect.service - system activity accounting tool.,log,"Feb 18, 2026 @ 13:10:12.560",journald,1771416612.1233833,"Feb 18, 2026 @ 13:10:12.560", , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,JqSrcJwBpB672RlWYTxx,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,dpkg-decoder,2026-02-18 12:13:20 status unpacked libpng16-16t64:amd64 1.6.43-5ubuntu0.5,log,"Feb 18, 2026 @ 13:13:20.255",/var/log/dpkg.log,1771416800.1239489,"Feb 18, 2026 @ 13:13:20.255", , , , , , ,"{""name"":""dpkg-decoder""}",status unpacked,libpng16-16t64,amd64,1.6.43-5ubuntu0.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-archives-4.x-2026.02.18,K6SrcJwBpB672RlWYTxx,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,002,wazuh-server,dpkg-decoder,2026-02-18 12:13:20 status installed libpng16-16t64:amd64 1.6.43-5ubuntu0.5,log,"Feb 18, 2026 @ 13:13:20.268",/var/log/dpkg.log,1771416800.1240521,"Feb 18, 2026 @ 13:13:20.268", , , , , , ,"{""name"":""dpkg-decoder""}",status installed,libpng16-16t64,amd64,1.6.43-5ubuntu0.5,1,false,7,"[""10.6.1"",""10.2.7""]","[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""AU.6"",""AU.14""]","[""4.10""]","[""IV_35.7.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
